foliohog,cons_med1,tipo_tarif,tarifa_desc,tipo_viv,vivienda_desc
1,170,9,No sabe,1,Casa única del terreno
1,245,9,No sabe,6,Vivienda en vecindad o cuartería
1,260,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,590,3,1 - B,1,Casa única del terreno
1,378,3,1 - B,1,Casa única del terreno
1,800,9,No sabe,6,Vivienda en vecindad o cuartería
1,100,9,No sabe,6,Vivienda en vecindad o cuartería
1,100,3,1 - B,1,Casa única del terreno
1,447,3,1 - B,1,Casa única del terreno
1,120,3,1 - B,6,Vivienda en vecindad o cuartería
1,0,0,02,6,Vivienda en vecindad o cuartería
1,435,3,1 - B,1,Casa única del terreno
1,300,3,1 - B,1,Casa única del terreno
1,234,3,1 - B,1,Casa única del terreno
1,291,3,1 - B,1,Casa única del terreno
1,89,3,1 - B,6,Vivienda en vecindad o cuartería
1,188,3,1 - B,1,Casa única del terreno
1,844,3,1 - B,1,Casa única del terreno
1,287,9,No sabe,6,Vivienda en vecindad o cuartería
1,110,9,No sabe,2,Casa que comparte terreno con otra(s)
1,300,9,No sabe,6,Vivienda en vecindad o cuartería
1,200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,150,9,No sabe,2,Casa que comparte terreno con otra(s)
1,300,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,6,Vivienda en vecindad o cuartería
1,384,9,No sabe,6,Vivienda en vecindad o cuartería
1,150,9,No sabe,6,Vivienda en vecindad o cuartería
1,275,9,No sabe,6,Vivienda en vecindad o cuartería
1,2000,9,No sabe,1,Casa única del terreno
1,61,9,No sabe,6,Vivienda en vecindad o cuartería
1,120,9,No sabe,6,Vivienda en vecindad o cuartería
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,82,3,1 - B,6,Vivienda en vecindad o cuartería
1,250,9,No sabe,1,Casa única del terreno
1,0,0,02,6,Vivienda en vecindad o cuartería
1,500,9,No sabe,6,Vivienda en vecindad o cuartería
1,0,0,02,6,Vivienda en vecindad o cuartería
1,95,3,1 - B,6,Vivienda en vecindad o cuartería
1,680,9,No sabe,1,Casa única del terreno
1,437,3,1 - B,1,Casa única del terreno
1,257,3,1 - B,2,Casa que comparte terreno con otra(s)
1,422,3,1 - B,1,Casa única del terreno
1,151,3,1 - B,1,Casa única del terreno
1,113,3,1 - B,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,147,9,No sabe,1,Casa única del terreno
1,591,9,No sabe,1,Casa única del terreno
1,169,9,No sabe,2,Casa que comparte terreno con otra(s)
1,575,3,1 - B,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,68,9,No sabe,1,Casa única del terreno
1,146,3,1 - B,1,Casa única del terreno
1,42,3,1 - B,1,Casa única del terreno
1,324,3,1 - B,1,Casa única del terreno
1,218,3,1 - B,1,Casa única del terreno
1,326,9,No sabe,1,Casa única del terreno
1,281,3,1 - B,1,Casa única del terreno
1,150,3,1 - B,1,Casa única del terreno
1,256,3,1 - B,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,50,9,No sabe,1,Casa única del terreno
1,125,3,1 - B,1,Casa única del terreno
1,317,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,145,3,1 - B,2,Casa que comparte terreno con otra(s)
1,343,3,1 - B,2,Casa que comparte terreno con otra(s)
1,140,3,1 - B,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,193,3,1 - B,2,Casa que comparte terreno con otra(s)
1,365,9,No sabe,1,Casa única del terreno
1,480,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,2,Casa que comparte terreno con otra(s)
1,209,3,1 - B,1,Casa única del terreno
1,650,9,No sabe,2,Casa que comparte terreno con otra(s)
1,300,9,No sabe,1,Casa única del terreno
1,206,3,1 - B,1,Casa única del terreno
1,550,5,1 - D,1,Casa única del terreno
1,420,5,1 - D,1,Casa única del terreno
1,1600,5,1 - D,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,249,5,1 - D,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,388,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,658,9,No sabe,1,Casa única del terreno
1,107,9,No sabe,1,Casa única del terreno
1,310,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,183,3,1 - B,1,Casa única del terreno
1,45,9,No sabe,1,Casa única del terreno
1,217,3,1 - B,1,Casa única del terreno
1,155,9,No sabe,1,Casa única del terreno
1,285,9,No sabe,1,Casa única del terreno
1,281,3,1 - B,1,Casa única del terreno
1,122,3,1 - B,1,Casa única del terreno
1,106,3,1 - B,1,Casa única del terreno
1,101,3,1 - B,1,Casa única del terreno
1,701,3,1 - B,1,Casa única del terreno
1,220,9,No sabe,1,Casa única del terreno
1,643,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,98,9,No sabe,1,Casa única del terreno
1,250,3,1 - B,1,Casa única del terreno
1,123,5,1 - D,1,Casa única del terreno
1,120,5,1 - D,1,Casa única del terreno
1,330,5,1 - D,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,279,9,No sabe,2,Casa que comparte terreno con otra(s)
1,200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,450,9,No sabe,1,Casa única del terreno
1,358,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,200,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,6,Vivienda en vecindad o cuartería
1,250,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,6,Vivienda en vecindad o cuartería
1,300,9,No sabe,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,0,0,02,6,Vivienda en vecindad o cuartería
1,0,0,02,6,Vivienda en vecindad o cuartería
1,250,9,No sabe,6,Vivienda en vecindad o cuartería
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,146,5,1 - D,1,Casa única del terreno
1,54,5,1 - D,1,Casa única del terreno
1,55,9,No sabe,1,Casa única del terreno
1,150,5,1 - D,1,Casa única del terreno
1,150,5,1 - D,1,Casa única del terreno
1,259,9,No sabe,1,Casa única del terreno
1,125,5,1 - D,1,Casa única del terreno
1,90,5,1 - D,1,Casa única del terreno
1,483,5,1 - D,1,Casa única del terreno
1,176,5,1 - D,1,Casa única del terreno
1,816,5,1 - D,1,Casa única del terreno
1,265,5,1 - D,1,Casa única del terreno
1,247,5,1 - D,1,Casa única del terreno
1,217,5,1 - D,1,Casa única del terreno
1,153,9,No sabe,1,Casa única del terreno
1,100,5,1 - D,2,Casa que comparte terreno con otra(s)
1,108,5,1 - D,1,Casa única del terreno
1,46,5,1 - D,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,226,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,298,3,1 - B,1,Casa única del terreno
1,70,3,1 - B,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,52,9,No sabe,1,Casa única del terreno
1,195,3,1 - B,1,Casa única del terreno
1,49,9,No sabe,1,Casa única del terreno
1,111,3,1 - B,1,Casa única del terreno
1,480,3,1 - B,1,Casa única del terreno
1,303,3,1 - B,1,Casa única del terreno
1,113,3,1 - B,2,Casa que comparte terreno con otra(s)
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,147,3,1 - B,1,Casa única del terreno
1,206,3,1 - B,1,Casa única del terreno
1,70,3,1 - B,1,Casa única del terreno
1,214,3,1 - B,1,Casa única del terreno
1,120,3,1 - B,1,Casa única del terreno
1,285,3,1 - B,1,Casa única del terreno
1,102,3,1 - B,1,Casa única del terreno
1,273,2,1 - A,1,Casa única del terreno
1,271,2,1 - A,1,Casa única del terreno
1,230,2,1 - A,1,Casa única del terreno
1,45,2,1 - A,2,Casa que comparte terreno con otra(s)
1,45,2,1 - A,2,Casa que comparte terreno con otra(s)
1,184,2,1 - A,1,Casa única del terreno
1,150,2,1 - A,1,Casa única del terreno
1,140,2,1 - A,2,Casa que comparte terreno con otra(s)
1,45,2,1 - A,1,Casa única del terreno
1,869,2,1 - A,2,Casa que comparte terreno con otra(s)
1,180,2,1 - A,1,Casa única del terreno
1,150,2,1 - A,1,Casa única del terreno
1,219,2,1 - A,1,Casa única del terreno
1,340,2,1 - A,2,Casa que comparte terreno con otra(s)
1,221,2,1 - A,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,228,2,1 - A,1,Casa única del terreno
1,59,2,1 - A,1,Casa única del terreno
1,67,2,1 - A,1,Casa única del terreno
1,130,2,1 - A,1,Casa única del terreno
1,250,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,250,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,2,Casa que comparte terreno con otra(s)
1,70,9,No sabe,1,Casa única del terreno
1,93,3,1 - B,1,Casa única del terreno
1,105,3,1 - B,1,Casa única del terreno
1,303,3,1 - B,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,1195,3,1 - B,1,Casa única del terreno
1,83,3,1 - B,1,Casa única del terreno
1,91,3,1 - B,1,Casa única del terreno
1,257,3,1 - B,1,Casa única del terreno
1,348,3,1 - B,1,Casa única del terreno
1,352,3,1 - B,1,Casa única del terreno
1,46,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,202,3,1 - B,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,120,3,1 - B,1,Casa única del terreno
1,578,9,No sabe,1,Casa única del terreno
1,450,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,0,02,1,Casa única del terreno
1,450,3,1 - B,1,Casa única del terreno
1,0,3,1 - B,1,Casa única del terreno
1,329,9,No sabe,1,Casa única del terreno
1,119,3,1 - B,1,Casa única del terreno
1,235,3,1 - B,1,Casa única del terreno
1,183,3,1 - B,1,Casa única del terreno
1,292,3,1 - B,2,Casa que comparte terreno con otra(s)
1,400,3,1 - B,1,Casa única del terreno
1,50,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,300,3,1 - B,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,178,3,1 - B,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,400,5,1 - D,1,Casa única del terreno
1,727,5,1 - D,1,Casa única del terreno
1,680,9,No sabe,1,Casa única del terreno
1,400,5,1 - D,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,344,5,1 - D,1,Casa única del terreno
1,291,5,1 - D,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,1700,5,1 - D,1,Casa única del terreno
1,1049,5,1 - D,1,Casa única del terreno
1,250,5,1 - D,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,561,5,1 - D,1,Casa única del terreno
1,204,5,1 - D,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,250,5,1 - D,1,Casa única del terreno
1,450,5,1 - D,1,Casa única del terreno
1,392,5,1 - D,1,Casa única del terreno
1,46,5,1 - D,1,Casa única del terreno
1,750,5,1 - D,2,Casa que comparte terreno con otra(s)
1,124,5,1 - D,1,Casa única del terreno
1,315,5,1 - D,4,Departamento en edificio
1,805,5,1 - D,1,Casa única del terreno
1,157,5,1 - D,1,Casa única del terreno
1,812,5,1 - D,2,Casa que comparte terreno con otra(s)
1,400,9,No sabe,1,Casa única del terreno
1,403,5,1 - D,1,Casa única del terreno
1,329,5,1 - D,1,Casa única del terreno
1,60,5,1 - D,1,Casa única del terreno
1,200,5,1 - D,1,Casa única del terreno
1,382,5,1 - D,1,Casa única del terreno
1,1200,5,1 - D,1,Casa única del terreno
1,1446,5,1 - D,1,Casa única del terreno
1,477,5,1 - D,1,Casa única del terreno
1,230,9,No sabe,1,Casa única del terreno
1,112,5,1 - D,1,Casa única del terreno
1,1400,9,No sabe,1,Casa única del terreno
1,1500,5,1 - D,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,1860,5,1 - D,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,228,1,01,1,Casa única del terreno
1,535,1,01,1,Casa única del terreno
1,688,1,01,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,656,1,01,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,2,Casa que comparte terreno con otra(s)
1,127,1,01,1,Casa única del terreno
1,1985,1,01,1,Casa única del terreno
1,0,0,02,6,Vivienda en vecindad o cuartería
1,620,1,01,1,Casa única del terreno
1,218,1,01,1,Casa única del terreno
1,350,1,01,1,Casa única del terreno
1,300,9,No sabe,2,Casa que comparte terreno con otra(s)
1,0,9,No sabe,2,Casa que comparte terreno con otra(s)
1,887,1,01,1,Casa única del terreno
1,141,1,01,1,Casa única del terreno
1,601,1,01,2,Casa que comparte terreno con otra(s)
1,200,1,01,1,Casa única del terreno
1,180,1,01,2,Casa que comparte terreno con otra(s)
1,584,1,01,2,Casa que comparte terreno con otra(s)
1,152,1,01,2,Casa que comparte terreno con otra(s)
1,240,1,01,4,Departamento en edificio
1,128,9,No sabe,1,Casa única del terreno
1,282,1,01,1,Casa única del terreno
1,222,1,01,1,Casa única del terreno
1,480,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,565,1,01,1,Casa única del terreno
1,395,1,01,1,Casa única del terreno
1,175,1,01,1,Casa única del terreno
1,219,1,01,1,Casa única del terreno
1,1159,1,01,1,Casa única del terreno
1,347,1,01,1,Casa única del terreno
1,107,1,01,1,Casa única del terreno
1,226,1,01,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,182,1,01,1,Casa única del terreno
1,213,1,01,1,Casa única del terreno
1,274,1,01,1,Casa única del terreno
1,237,1,01,1,Casa única del terreno
1,463,1,01,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,180,1,01,4,Departamento en edificio
1,95,1,01,4,Departamento en edificio
1,258,1,01,1,Casa única del terreno
1,104,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,160,1,01,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,192,9,No sabe,1,Casa única del terreno
1,165,1,01,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,779,1,01,1,Casa única del terreno
1,46,1,01,1,Casa única del terreno
1,170,1,01,1,Casa única del terreno
1,210,9,No sabe,1,Casa única del terreno
1,123,1,01,1,Casa única del terreno
1,974,1,01,1,Casa única del terreno
1,255,1,01,1,Casa única del terreno
1,157,1,01,1,Casa única del terreno
1,188,1,01,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,136,1,01,1,Casa única del terreno
1,108,9,No sabe,1,Casa única del terreno
1,159,1,01,1,Casa única del terreno
1,224,1,01,1,Casa única del terreno
1,100,1,01,1,Casa única del terreno
1,180,9,No sabe,1,Casa única del terreno
1,230,9,No sabe,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,128,1,01,4,Departamento en edificio
1,166,1,01,4,Departamento en edificio
1,147,1,01,4,Departamento en edificio
1,195,1,01,4,Departamento en edificio
1,370,1,01,1,Casa única del terreno
1,176,9,No sabe,4,Departamento en edificio
1,6000,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,1277,1,01,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,120,9,No sabe,2,Casa que comparte terreno con otra(s)
1,180,1,01,2,Casa que comparte terreno con otra(s)
1,400,9,No sabe,1,Casa única del terreno
1,800,1,01,1,Casa única del terreno
1,292,1,01,1,Casa única del terreno
1,4279,8,DAC,1,Casa única del terreno
1,631,1,01,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,670,1,01,1,Casa única del terreno
1,280,9,No sabe,4,Departamento en edificio
1,1003,1,01,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,760,1,01,6,Vivienda en vecindad o cuartería
1,402,1,01,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,757,9,No sabe,1,Casa única del terreno
1,115,1,01,1,Casa única del terreno
1,106,1,01,1,Casa única del terreno
1,106,1,01,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,380,1,01,1,Casa única del terreno
1,445,1,01,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,620,1,01,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,500,1,01,1,Casa única del terreno
1,137,1,01,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,176,1,01,1,Casa única del terreno
1,579,1,01,1,Casa única del terreno
1,235,1,01,1,Casa única del terreno
1,143,1,01,1,Casa única del terreno
1,700,1,01,1,Casa única del terreno
1,500,1,01,1,Casa única del terreno
1,144,1,01,1,Casa única del terreno
1,367,1,01,1,Casa única del terreno
1,241,1,01,1,Casa única del terreno
1,182,1,01,1,Casa única del terreno
1,318,1,01,1,Casa única del terreno
1,116,1,01,1,Casa única del terreno
1,381,1,01,4,Departamento en edificio
1,117,1,01,3,"Casa dúplex, triple o cuádruple"
1,271,1,01,3,"Casa dúplex, triple o cuádruple"
1,280,1,01,4,Departamento en edificio
1,271,9,No sabe,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,138,1,01,1,Casa única del terreno
1,87,9,No sabe,2,Casa que comparte terreno con otra(s)
1,99999,9,No sabe,1,Casa única del terreno
1,52,1,01,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,280,1,01,1,Casa única del terreno
1,600,1,01,1,Casa única del terreno
1,637,1,01,1,Casa única del terreno
1,260,1,01,1,Casa única del terreno
1,418,1,01,1,Casa única del terreno
1,80,1,01,1,Casa única del terreno
1,209,1,01,1,Casa única del terreno
1,448,1,01,1,Casa única del terreno
1,185,1,01,1,Casa única del terreno
1,75,1,01,1,Casa única del terreno
1,480,9,No sabe,1,Casa única del terreno
1,99999,9,No sabe,1,Casa única del terreno
1,4656,8,DAC,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,1377,1,01,1,Casa única del terreno
1,289,9,No sabe,1,Casa única del terreno
1,292,1,01,1,Casa única del terreno
1,210,1,01,4,Departamento en edificio
1,222,1,01,1,Casa única del terreno
1,205,1,01,1,Casa única del terreno
1,162,1,01,4,Departamento en edificio
1,278,1,01,4,Departamento en edificio
1,392,1,01,4,Departamento en edificio
1,280,1,01,1,Casa única del terreno
1,324,1,01,1,Casa única del terreno
1,202,9,No sabe,1,Casa única del terreno
1,181,1,01,1,Casa única del terreno
1,837,1,01,1,Casa única del terreno
1,204,1,01,1,Casa única del terreno
1,198,1,01,1,Casa única del terreno
1,451,1,01,1,Casa única del terreno
1,175,1,01,1,Casa única del terreno
1,198,1,01,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,274,1,01,4,Departamento en edificio
1,450,1,01,2,Casa que comparte terreno con otra(s)
1,214,9,No sabe,1,Casa única del terreno
1,248,9,No sabe,4,Departamento en edificio
1,308,1,01,4,Departamento en edificio
1,173,1,01,4,Departamento en edificio
1,138,1,01,4,Departamento en edificio
1,138,1,01,4,Departamento en edificio
1,111,1,01,1,Casa única del terreno
1,150,9,No sabe,4,Departamento en edificio
